level_0,index,ds,BNB_USDT_1h_open,BNB_USDT_1h_high,BNB_USDT_1h_low,BNB_USDT_1h_close,BNB_USDT_1h_volume,BTC_USDT_1h_open,BTC_USDT_1h_high,BTC_USDT_1h_low,BTC_USDT_1h_close,BTC_USDT_1h_volume,DOGE_USDT_1h_open,DOGE_USDT_1h_high,DOGE_USDT_1h_low,DOGE_USDT_1h_close,DOGE_USDT_1h_volume,ETH_USDT_1h_open,ETH_USDT_1h_high,ETH_USDT_1h_low,ETH_USDT_1h_close,ETH_USDT_1h_volume,SOL_USDT_1h_open,SOL_USDT_1h_high,SOL_USDT_1h_low,SOL_USDT_1h_close,SOL_USDT_1h_volume,XRP_USDT_1h_open,XRP_USDT_1h_high,XRP_USDT_1h_low,XRP_USDT_1h_close,XRP_USDT_1h_volume
10,10,2023-04-19,342.9739,343.6757,320.0,322.3822,8718.00321,30380.3,30411.85,28575.0,28800.0,7726.23048,0.0941,0.09413,0.0848,0.0879,207713459.9,2103.6,2104.22,1922.11,1934.2,87830.35336,24.83,25.01,21.83,22.67,859131.644,0.5322,0.5373,0.4693,0.4911,87341823.35
11,11,2023-04-20,322.3822,326.6966,315.3444,317.9538,4983.73351,28800.0,29084.69,28004.85,28240.0,6669.074372,0.0879,0.09356,0.08248,0.08391,359101110.0,1934.2,1983.0,1913.4,1942.81,67474.48305,22.67,23.17,21.6,22.19,692908.571,0.4911,0.4992,0.465,0.4752,59655050.24
12,12,2023-04-21,317.9538,332.6808,315.4558,321.3844,13468.57921,28240.0,28367.55,27132.84,27260.0,7324.643024,0.08391,0.08468,0.07616,0.07842,156300758.6,1942.81,1956.74,1824.74,1848.75,81273.70346,22.19,22.41,20.96,21.26,515841.743,0.4752,0.479,0.4404,0.4488,64855926.12
13,13,2023-04-22,321.3844,333.237,319.7555,332.074,4174.02429,27260.0,27876.71,27142.23,27814.31,4382.630394,0.07842,0.08103,0.07817,0.08029,73785522.2,1848.75,1886.89,1842.79,1873.89,33158.42455,21.26,21.99,21.05,21.8,239909.144,0.4488,0.4758,0.4455,0.472,44934152.28
14,14,2023-04-23,332.074,332.2907,327.3195,330.4911,4842.87994,27814.31,27815.45,27325.72,27589.68,3136.779501,0.08029,0.08083,0.07654,0.07877,67795838.8,1873.89,1882.0,1837.1,1862.02,28948.16004,21.8,22.25,20.94,21.47,299588.594,0.472,0.472,0.4522,0.4649,34128661.980000004
15,15,2023-04-24,330.4911,333.8339,327.7452,331.2055,4830.5946,27589.68,27993.93,26963.11,27510.0,5306.634471,0.07877,0.08007,0.07714,0.07876,64583171.9,1862.02,1889.91,1805.7,1841.95,46531.19091,21.47,22.01,21.01,21.38,401921.335,0.4649,0.4859,0.4473,0.4608,55783615.089999996
16,16,2023-04-25,331.2055,339.9116,328.6098,338.4525,6823.24744,27510.0,28386.91,27195.0,28296.63,6344.582444,0.07876,0.07995,0.07752,0.07975,53146203.0,1841.95,1877.6,1802.08,1865.95,58613.1578,21.38,21.96,20.73,21.93,456163.721,0.4608,0.4719,0.4507,0.4694,42686757.62
17,17,2023-04-26,338.4525,345.3174,323.429,330.5216,8944.36843,28296.63,30030.0,27218.41,28417.26,15804.986006,0.07975,0.08357,0.07465,0.07862,143176067.2,1865.95,1964.43,1784.16,1866.01,112842.66487000001,21.93,22.97,20.33,21.28,1031986.784,0.4694,0.483,0.4324,0.4615,89219208.13
18,18,2023-04-27,330.5216,336.5465,328.292,330.7406,5908.53681,28417.26,29893.44,28385.39,29475.17,9991.089901,0.07862,0.081,0.0784,0.08014,90612563.0,1866.01,1939.03,1861.21,1908.61,98311.31844,21.28,22.52,21.18,22.32,747127.817,0.4615,0.47,0.4552,0.4667,51797505.86
19,19,2023-04-28,330.7406,330.8505,318.7501,324.0675,7935.37441,29475.17,29593.74,28891.27,29313.53,6725.764806,0.08014,0.08074,0.07898,0.08031,47962458.6,1908.61,1923.54,1875.0,1891.01,49257.325469999996,22.32,23.51,22.18,23.35,585476.039,0.4667,0.4831,0.4636,0.4796,44772590.4
20,20,2023-04-29,324.0675,324.7333,321.1661,321.8079,3031.5600600000002,29313.53,29437.51,29025.92,29227.24,2650.509175,0.08031,0.08198,0.08019,0.08156,39726437.8,1891.01,1917.8,1883.68,1907.86,27463.80165,23.35,23.88,22.9,23.19,354852.008,0.4796,0.4868,0.471,0.4779,22425985.7
